HP|202405|20240611
PS|36225AAE0|780005|X|SP|19941101|8.5|20241115|101005000|1503.25|.00001488|9999|Multiple Issuers|1583.42|58130.65|58130.65|9|4|354|360||98||745|||||||
PS|36225AAF7|780006|X|SP|19941101|8.5|20241115|100555641|778|.00000773|9999|Multiple Issuers|1134.42|58769.17|58978.63|9|4|355|360||96||746|||||||
PS|36225AA59|780028|X|SP|19941201|8|20241115|100368973|853.63|.0000085|9999|Multiple Issuers|1145.31|67722.06|67637.29|8.5|4|356|360||98|||||||||
PS|36225ABD1|780036|X|SP|19941201|8.5|20241215|64259975|765|.0000119|9999|Multiple Issuers|1111.7|47212.08|47263.34|9|4|355|360||97||777|||||||
PS|36225ABK5|780042|X|SP|19950101|8|20250115|229156985|1999.15|.00000872|9999|Multiple Issuers|3130.12|74106.4|74079.18|8.5|4|355|360||98||761|||||||
PS|36225AB25|780057|X|SP|19950201|7.5|20250215|140159948|845.41|.00000603|9999|Multiple Issuers|1095.68|101587.04|107211.08|8|5|354|360||99||598|||||||
PS|36225AB58|780060|X|SP|19950201|8|20250215|115695000|2700.31|.00002333|9999|Multiple Issuers|3414.89|82100.67|82104.39|8.5|5|355|360||98||809|||||||
PS|36225AB66|780061|X|SP|19950201|9|20250215|100024313|1675.43|.00001675|9999|Multiple Issuers|1884.32|54117.46|54349.45|9.5|||||93||677|||||||
PS|36225AB90|780064|X|SP|19950201|8.5|20250215|136941863|3490.87|.00002549|9999|Multiple Issuers|4614.74|59857.41|59917.41|9|5|354|360||89||702|||||||
PS|36225ACD0|780068|X|SP|19950301|8.5|20250315|100005000|1188.91|.00001188|9999|Multiple Issuers|1353.66|61732.32|61732.32|9|9|351|360||93||571|||||||
PS|36225ACJ7|780073|X|SP|19950301|9|20250315|100336467|4477.26|.00004462|9999|Multiple Issuers|5108.17|52919.98|52925.97|9.5|7|352|360||95||708|||||||
PS|36225ACL2|780075|X|SP|19950301|8|20250315|52027231|43.02|.00000082|9999|Multiple Issuers|55.07|66368.95|66368.95|8.5|6|354|360||91||708|||||||
PS|36225ACM0|780076|X|SP|19950301|8|20250215|173141407|2453.07|.00001416|9999|Multiple Issuers|2926.29|81666.33|81725.73|8.5|5|355|360||97||776|||||||
PS|36225ACN8|780077|X|SP|19950301|8|20250315|155137760|1263.35|.00000814|9999|Multiple Issuers|2262.02|62452.56|62452|8.5|5|355|360||96|||||||||
PS|36225ACQ1|780079|X|SP|19950301|8.5|20241015|50005002|57.95|.00000115|9999|Multiple Issuers|122.41|58991.16|58991.16|9|2|357|360||101||723|||||||
PS|36225ACR9|780080|X|SP|19950301|9|20250315|102004999|5551.5|.00005442|9999|Multiple Issuers|6442.23|62677.25|62741.56|9.5|8|351|360||97||708|||||||
PS|36225ACS7|780081|X|SP|19950301|10|20250215|367645000|2.64|0|9999|Multiple Issuers|3.1|24949|24949|10.5|7|351|360||86|||||||||
PS|36225AC24|780089|X|SP|19950301|8|20250315|43015411|3.81|.00000008|9999|Multiple Issuers|6.03|74802.5|72312.56|8.5|3|356|360||98|||||||||
PS|36225ADA5|780097|X|SP|19950401|8|20250415|180278985|1920.11|.00001065|9999|Multiple Issuers|2312.07|64498.04|64510.71|8.5|6|353|360||96||714|||||||
PS|36225ADQ0|780111|X|SP|19950401|8.5|20250415|36265064|3247.76|.00008955|9999|Multiple Issuers|3381.03|96388.64|96842.21|9|10|350|360||94||665|||||||
PS|36225ADU1|780115|X|SP|19950401|8.5|20250415|221860590|2195.31|.00000989|9999|Multiple Issuers|3070.55|59724.87|60289.41|9|6|353|360||97||715|||||||
PS|36225AEB2|780130|X|SP|19950501|7.5|20250515|100023613|1841.18|.0000184|9999|Multiple Issuers|1841.18|182600|182600|8|11|349|360||62|||||||||
PS|36225AEL0|780139|X|SP|19950501|7.5|20250515|100568784|35.32|.00000035|9999|Multiple Issuers|158.43|72800|72800|8|1|358|360||100|||||||||
PS|36225AFB1|780162|X|SP|19950601|8.5|20250615|136191619|4673.22|.00003431|9999|Multiple Issuers|5553.84|80683.97|80696.43|9|7|353|360||91||735|||||||
PS|36225AFF2|780166|X|SP|19950601|7.5|20250615|75184393|234.36|.00000311|9999|Multiple Issuers|254.26|63467|63467|8|12|347|360||98||756|||||||
PS|36225AF70|780190|X|SP|19950701|7.5|20250715|112000001|13235.17|.00011817|9999|Multiple Issuers|15561.94|72770.96|72895.41|8|11|347|360||99||709|||||||
PS|36225AF88|780191|X|SP|19950701|7.5|20250715|102005000|3688.27|.00003615|9999|Multiple Issuers|4253.39|64740.53|64834.4|8|12|346|360||94|||||||||
PS|36225AGB0|780194|X|SP|19950701|7.5|20250715|103584817|1385.16|.00001337|9999|Multiple Issuers|1745.24|59746.75|62093.95|8|11|347|360||97|||||||||
PS|36225AGC8|780195|X|SP|19950701|8|20250715|319428830|18555.97|.00005809|9999|Multiple Issuers|20627.29|59918.31|60412.58|8.5|11|347|360||95||730|||||||
PS|36225AGH7|780200|X|SP|19950701|8.5|20250715|217703599|12388.94|.0000569|9999|Multiple Issuers|13638.3|57355.33|58114.07|9|9|350|360||96||725|||||||
PS|36225AGM6|780204|X|SP|19950701|7|20250715|100969187|539.09|.00000533|9999|Multiple Issuers|539.09|61503|61503|7.5|7|346|360||97|||||||||
PS|36225AGQ7|780207|X|SP|19950801|9|20250715|50318311|9785.51|.00019447|9999|Multiple Issuers|10883.09|56418.44|56483.88|9.5|7|353|360||88||561|||||||
PS|36225AGV6|780212|X|SP|19950801|8|20250815|119185000|14427.79|.00012105|9999|Multiple Issuers|15068.07|84732.36|85647.67|8.5|12|346|360||91||674|||||||
PS|36225AGW4|780213|X|SP|19950801|7.5|20250815|168804011|11264.34|.00006673|9999|Multiple Issuers|12710.41|79262.6|79509.21|8|12|346|360||98||640|||||||
PS|36225AG46|780219|X|SP|19950801|7.5|20250815|51005000|1643.56|.00003222|9999|Multiple Issuers|1729.77|74125.86|74091.91|8|12|346|360||97||672|||||||
PS|36225AG53|780220|X|SP|19950801|7.5|20250815|187691413|12882.16|.00006863|9999|Multiple Issuers|14004.94|60156.1|60321.35|8|10|346|360||97||692|||||||
PS|36225AG95|780224|X|SP|19950801|8|20250815|126255000|27258.79|.0002159|9999|Multiple Issuers|28109.86|59795.29|60720.58|8.5|13|346|360||98||768|||||||
PS|36225AHB9|780226|X|SP|19950801|7.5|20250815|132645000|10.46|.00000007|9999|Multiple Issuers|24.73|57812.5|69772.68|8|6|346|360||93|||||||||
PS|36225AHS2|780241|X|SP|19950901|8|20250915|107350409|14998.23|.00013971|9999|Multiple Issuers|16390.06|64222.84|67034.12|8.5|12|346|360||97||633|||||||
PS|36225AHY9|780247|X|SP|19950901|8|20250915|173627723|29165.11|.00016797|9999|Multiple Issuers|31269.48|59003.56|59360.7|8.5|12|346|360||97||648|||||||
PS|36225AH29|780249|X|SP|19950901|8|20250915|102162000|9372.79|.00009174|9999|Multiple Issuers|9957.04|67546.86|68430.14|8.5|11|347|360||95||659|||||||
PS|36225AH37|780250|X|SP|19950901|7.5|20250915|104305000|6251.15|.00005993|9999|Multiple Issuers|6633.8|55130.81|55449.69|8|12|345|360||98||703|||||||
PS|36225AJY7|780279|X|SP|19951101|7|20251115|50404315|3335.62|.00006617|9999|Multiple Issuers|3762.35|81498.2|82179.07|7.5|15|343|360||95||656|||||||
PS|36225AKL3|780299|X|SP|19960101|7|20260115|102004999|27349.69|.00026812|9999|Multiple Issuers|29426.22|67550.83|69175|7.5|18|341|360||90||674|||||||
PS|36225AMA5|780353|X|SP|19960401|8.5|20251115|17344999|423.12|.00002439|9999|Multiple Issuers|445.03|54706.96|55221.56|9|13|347|360||95||776|||||||
PS|36225AMC1|780355|X|SP|19960401|7.5|20260415|25504999|6615.73|.00025938|9999|Multiple Issuers|7058.13|76010.51|78694.89|8|18|340|360||96||640|||||||
PS|36225AMF4|780358|X|SP|19960401|9|20260415|214199986|23416.84|.00010932|9999|Multiple Issuers|26280.97|68498.9|69522.35|9.5|9|350|360||94||672|||||||
PS|36225ANQ9|780399|X|SP|19960701|7.5|20260715|500005000|170128.79|.00034025|9999|Multiple Issuers|179146.89|77318.2|80040.31|8|20|337|360||96||717|||||||
PS|36225ANR7|780400|X|SP|19960701|7|20251215|198005000|79281.22|.0004004|9999|Multiple Issuers|83046.46|81098.18|83941.31|7.5|15|342|360||95||698|||||||
PS|36225ANT3|780402|X|SP|19960701|6|20260515|101005000|7551.14|.00007476|9999|Multiple Issuers|7551.19|78961.96|78928|6.5|15|339|360||102||635|||||||
PS|36225AN30|780410|X|SP|19960801|7.5|20260815|776205000|295488.19|.00038068|9999|Multiple Issuers|306852.63|73547.12|75049.01|8|21|337|360||97||691|||||||
PS|36225AN55|780412|X|SP|19960801|7.5|20260815|300277239|144074.47|.0004798|9999|Multiple Issuers|148498.31|87146.64|89141.56|8|22|335|360||97||652|||||||
PS|36225AN63|780413|X|SP|19960801|6.5|20260715|36004999|35049.35|.00097345|9999|Multiple Issuers|37685.54|125069.26|125095.4|7|20|337|360||92||692|||||||
PS|36225AN89|780415|X|SP|19960801|7.5|20260815|50005010|22269.5|.00044534|9999|Multiple Issuers|23273.96|82784.46|86792.34|8|22|336|360||96||709|||||||
PS|36225APA2|780417|X|SP|19960801|7.5|20260815|100005000|38557.44|.00038555|9999|Multiple Issuers|40438.03|73107.69|73780.46|8|20|338|360||94||676|||||||
PS|36225APD6|780420|X|SP|19960801|7.5|20260815|100005000|36263.38|.00036261|9999|Multiple Issuers|38117.83|81210.54|82590.36|8|21|336|360||98||680|||||||
PS|36225APE4|780421|X|SP|19960801|7.5|20260815|81107000|32928.16|.00040598|9999|Multiple Issuers|33553.44|78582.27|79776.88|8|22|336|360||94||674|||||||
PS|36225APF1|780422|X|SP|19960801|7.5|20260815|101005000|30391.79|.00030089|9999|Multiple Issuers|31585.15|72249.48|73590.22|8|22|336|360||96||725|||||||
